no,IUCN,IUCNtyp,subfam,NPG,tribe,gen,ecores,trend,ndist,curdist,range,endem,alt,hbt,cult,mode,hab,ht,arm,hair,leaflmin,leaflmax,llmaxcov,leafmarg,leaftype,flordisp,hook,deh,seedsize,seedcoat
1312,4,OTH,1,2,2,Afzelia,-1,NA,2,7,1,0,1,1,0,2,1,3,0,0,2,4,14,1,3,2,0,1,3,1
1313,4,OTH,1,2,2,Afzelia,-1,NA,2,2,1,0,1,1,0,2,1,3,0,0,2,4,14,1,3,2,0,1,3,1
1314,7,OTH,1,2,2,Afzelia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,2,3,10,1,3,2,0,1,3,1
1315,4,OTH,1,2,2,Afzelia,-1,NA,2,2,1,0,NA,1,0,2,1,3,0,1,1,2,6,1,3,2,0,1,3,1
1316,7,OTH,1,2,2,Afzelia,0,NA,2,7,1,0,1,1,0,2,1,3,0,1,1,3,10,1,3,2,0,1,3,1
1317,4,OTH,1,2,2,Afzelia,-1,NA,2,2,1,0,1,1,0,2,1,3,0,0,1,3,10,1,3,2,0,NA,3,NA
1318,3,OTH,1,2,2,Afzelia,-1,NA,1,1,1,0,1,1,0,2,1,3,0,1,2,3,10,1,3,2,0,1,3,1
1461,7,OTH,1,2,2,Amherstia,0,NA,2,7,1,0,1,1,1,2,1,3,0,1,2,4,14,1,3,2,0,1,3,NA
1483,4,D2,1,2,2,Anthonotha,-1,NA,2,2,1,1,NA,1,0,2,1,3,0,1,2,4,14,1,3,2,NA,NA,NA,NA
1484,2,OTH,1,2,2,Anthonotha,-1,NA,2,2,1,1,1,1,0,2,1,3,0,0,2,4,14,1,3,2,0,1,NA,0
1485,4,OTH,1,2,2,Anthonotha,-1,NA,2,2,1,0,NA,1,0,2,1,NA,0,1,3,6,22,1,3,2,0,1,NA,0
1486,7,OTH,1,2,2,Anthonotha,0,NA,2,2,1,0,2,1,0,2,1,3,0,1,2,3,10,1,3,2,0,1,NA,0
1487,4,BD2,1,2,2,Anthonotha,-1,NA,2,2,1,0,NA,1,0,2,1,2,0,0,4,5,18,1,3,2,NA,NA,NA,NA
1488,4,B,1,2,2,Anthonotha,-1,NA,2,2,1,0,NA,1,0,2,1,3,0,1,2,5,18,1,3,2,0,1,NA,0
2518,3,B,1,2,2,Baikiaea,-1,NA,2,2,1,1,1,2,0,2,1,NA,0,0,2,5,18,1,3,2,NA,NA,NA,NA
2519,7,OTH,1,2,2,Baikiaea,0,NA,2,7,1,0,1,1,0,2,1,3,0,0,NA,6,22,1,3,2,0,1,3,0
2520,5,OTH,1,2,2,Baikiaea,-1,NA,2,2,1,0,1,1,0,2,1,3,0,1,2,2,6,1,3,2,NA,NA,NA,NA
2755,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,3,0,2,1,3,0,0,2,6,22,1,3,2,0,1,NA,NA
2756,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,3,0,2,1,3,0,0,3,6,22,1,3,2,0,1,NA,NA
2757,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,1,0,2,1,3,0,0,3,6,22,1,3,2,0,1,NA,NA
2758,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,2,5,18,1,3,2,0,1,NA,NA
2759,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,1,0,2,1,3,0,0,3,4,14,1,3,2,0,1,NA,NA
2760,4,B,1,2,2,Berlinia,-1,NA,2,2,1,0,1,1,0,2,1,3,0,1,5,6,22,1,3,2,0,1,NA,NA
2761,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,1,0,2,1,3,0,0,4,5,18,1,3,2,0,1,NA,NA
2762,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,3,2,0,2,2,3,0,0,3,5,18,1,3,2,0,1,NA,NA
2763,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,1,0,2,1,NA,0,1,2,6,22,1,3,2,0,1,NA,NA
2764,3,B,1,2,2,Berlinia,-1,NA,2,2,1,1,NA,1,0,2,1,2,0,0,4,5,18,1,3,2,NA,NA,NA,NA
2765,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,1,0,2,1,2,0,1,3,4,14,1,3,2,0,1,NA,NA
2766,4,B,1,2,2,Berlinia,-1,NA,2,2,1,0,1,1,0,2,1,3,0,1,4,6,22,1,3,2,0,1,NA,NA
2767,4,B,1,2,2,Berlinia,-1,NA,2,2,1,0,1,1,0,2,1,3,0,0,2,3,10,1,3,2,0,1,NA,NA
2768,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,1,1,1,0,2,1,3,0,0,3,6,22,1,3,2,0,1,NA,NA
2769,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,1,1,1,0,2,1,3,0,0,5,6,22,1,3,2,0,1,NA,NA
2770,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,1,1,2,0,2,1,NA,0,0,2,3,10,1,3,2,0,1,NA,NA
2771,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,2,0,2,1,2,0,0,3,4,14,1,3,2,0,1,NA,NA
2772,7,OTH,1,2,2,Berlinia,0,NA,2,2,1,0,1,1,0,2,1,2,0,0,4,6,22,1,3,2,0,1,NA,NA
2794,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,1,2,0,2,1,3,0,0,1,2,6,1,3,2,0,1,NA,1
2795,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,3,2,0,2,1,2,0,1,1,3,10,1,3,2,0,1,NA,1
2796,4,B,1,2,2,Brachystegia,-1,NA,2,2,1,0,NA,2,0,2,1,2,0,0,1,1,2,1,3,2,0,1,2,1
2797,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,1,2,0,2,1,3,0,1,1,2,6,1,3,2,0,1,NA,1
2798,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,3,2,0,2,1,3,0,0,1,2,6,1,3,2,0,1,NA,1
2799,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,3,2,0,2,1,3,0,0,1,2,6,1,3,2,0,1,NA,1
2800,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,1,2,0,2,1,3,0,0,1,3,10,1,3,2,0,1,NA,1
2801,4,B,1,2,2,Brachystegia,-1,NA,2,2,1,0,1,1,0,2,1,3,0,0,NA,NA,NA,1,3,2,0,1,NA,1
2802,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,3,2,0,2,1,3,0,1,1,2,6,1,3,2,0,1,NA,1
2803,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,2,2,0,2,1,3,0,0,1,2,6,1,3,2,0,1,NA,1
2804,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,3,2,0,2,1,3,0,1,1,1,2,1,3,2,0,1,NA,1
2805,4,B,1,2,2,Brachystegia,-1,NA,2,2,1,0,1,1,0,2,1,3,0,0,1,2,6,1,3,2,0,1,NA,1
2806,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,3,2,0,2,1,2,0,1,1,1,2,1,3,2,0,1,NA,1
2807,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,3,3,0,2,1,3,0,1,1,2,6,1,3,2,0,1,NA,1
2808,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,3,2,0,2,1,2,0,0,1,2,6,1,3,2,0,1,NA,1
2809,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,2,2,0,2,1,2,0,1,2,3,10,1,3,2,0,1,NA,1
2810,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,3,2,0,2,1,3,0,1,1,1,2,1,3,2,0,1,NA,1
2811,7,OTH,1,2,2,Brachystegia,0,NA,2,2,1,0,2,2,0,2,1,2,0,1,1,2,6,1,3,2,0,1,NA,1
2812,4,B,1,2,2,Brachystegia,-1,NA,2,2,1,1,NA,1,0,2,1,NA,0,0,2,3,10,1,3,2,0,1,NA,1
2813,7,OTH,1,2,2,Brandzeia,0,NA,2,2,1,1,1,1,0,2,1,3,0,0,1,2,6,1,3,2,0,0,2,0
2815,7,OTH,1,2,2,Brodriguesa,0,NA,3,3,1,1,1,1,0,2,1,3,0,0,2,3,10,1,3,2,0,NA,3,NA
2831,7,OTH,1,2,2,Brownea,0,NA,3,8,1,0,NA,NA,1,2,1,2,0,1,2,3,10,1,3,2,0,1,NA,1
2832,7,OTH,1,2,2,Brownea,0,NA,3,7,1,0,NA,NA,1,2,1,2,0,1,1,4,14,1,3,2,0,1,NA,1
2833,7,OTH,1,2,2,Brownea,0,NA,3,3,1,0,1,1,0,2,1,3,0,1,2,5,18,1,3,2,0,1,3,1
2834,7,OTH,1,2,2,Brownea,0,NA,3,3,1,1,1,NA,0,2,1,3,0,1,3,5,18,1,3,2,0,1,NA,NA
2835,7,OTH,1,2,2,Brownea,0,NA,3,8,1,0,1,1,1,2,1,3,0,1,1,5,18,1,3,2,0,1,NA,1
2836,7,OTH,1,2,2,Brownea,0,NA,2,2,1,0,NA,NA,1,2,1,3,0,0,1,5,18,1,3,2,0,1,NA,1
2837,7,OTH,1,2,2,Brownea,0,NA,2,2,1,1,1,1,0,2,1,2,0,0,NA,NA,NA,1,3,2,NA,1,NA,NA
2838,7,OTH,1,2,2,Brownea,0,NA,3,7,1,0,NA,NA,0,2,1,NA,0,1,NA,6,22,1,3,2,0,1,3,1
2839,7,OTH,1,2,2,Brownea,0,NA,3,3,1,0,1,1,0,2,1,3,0,1,2,4,14,1,3,2,0,1,3,1
2840,7,OTH,1,2,2,Brownea,0,NA,3,8,1,0,NA,NA,0,2,1,NA,0,0,NA,5,18,1,3,2,NA,1,NA,1
2841,3,B,1,2,2,Brownea,-1,NA,3,3,1,1,NA,NA,0,2,1,2,0,1,2,3,10,1,3,2,NA,1,NA,NA
2842,7,OTH,1,2,2,Brownea,0,NA,3,3,1,0,1,1,0,2,1,3,0,1,NA,NA,NA,1,3,2,0,1,NA,NA
2843,3,OTH,1,2,2,Browneopsis,-1,NA,3,3,1,1,1,1,0,2,1,3,0,0,2,4,14,1,3,2,0,1,NA,1
2844,4,OTH,1,2,2,Browneopsis,-1,NA,3,3,1,1,1,1,0,2,1,NA,0,0,2,3,10,1,3,2,0,1,NA,NA
2845,2,B,1,2,2,Browneopsis,-1,NA,3,3,1,1,1,1,0,2,1,3,0,0,6,6,22,1,3,2,NA,1,NA,1
2846,7,OTH,1,2,2,Browneopsis,0,NA,3,3,1,0,1,1,0,2,1,3,0,1,2,5,18,1,3,2,0,1,3,1
2847,7,OTH,1,2,2,Burkea,0,NA,2,2,1,0,1,2,0,2,1,3,0,1,1,2,6,1,3,2,0,0,1,NA
3460,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,3,0,0,1,1,2,1,3,NA,NA,1,2,NA
3461,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,3,0,1,1,2,6,1,3,2,0,1,NA,NA
3462,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,3,0,1,2,2,6,1,3,2,NA,1,NA,NA
3463,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,2,NA,0,1,1,1,2,1,3,2,NA,1,NA,NA
3464,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,1,2,0,2,1,3,0,1,1,1,2,1,3,2,0,1,2,NA
3465,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,0,2,2,6,1,3,2,0,1,NA,NA
3466,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,3,0,1,1,2,6,1,3,2,0,1,2,NA
3467,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,1,2,0,2,1,NA,0,0,1,2,6,1,3,2,NA,1,NA,NA
3468,4,D2,1,2,2,Copaifera,-1,NA,3,3,1,1,NA,1,0,2,1,NA,0,1,NA,2,6,1,3,2,NA,1,NA,NA
3469,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,3,0,1,2,3,10,1,3,2,0,1,NA,NA
3470,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,0,NA,NA,0,2,1,3,0,1,1,2,6,1,3,2,0,1,2,NA
3471,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,1,1,2,6,1,3,2,NA,1,NA,NA
3472,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,2,0,0,1,1,2,1,3,2,NA,1,NA,NA
3473,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,0,1,3,0,2,1,NA,0,1,1,2,6,1,3,2,0,1,2,NA
3474,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,1,1,0,2,1,NA,0,1,1,2,6,1,3,2,0,0,2,NA
3475,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,1,2,0,2,1,NA,0,1,1,1,2,1,3,2,0,1,2,NA
3476,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,0,2,3,10,1,3,2,0,1,1,NA
3477,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,3,0,1,1,2,6,1,3,2,NA,1,NA,NA
3478,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,1,1,2,6,1,3,2,0,1,NA,NA
3479,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,1,1,2,6,1,3,2,NA,1,NA,NA
3480,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,1,2,0,2,2,NA,0,0,1,3,10,1,3,2,0,1,NA,NA
3481,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,1,1,2,6,1,3,2,0,1,NA,NA
3482,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,1,1,1,2,1,3,2,0,1,2,NA
3483,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,0,NA,NA,0,2,1,3,0,1,1,2,6,1,3,2,0,1,2,NA
3484,4,OTH,1,2,2,Copaifera,-1,NA,3,3,1,0,1,1,0,2,1,NA,0,0,1,2,6,1,3,2,0,1,NA,NA
3485,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,0,NA,NA,0,2,1,3,0,0,1,2,6,1,3,2,0,1,2,NA
3486,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,0,NA,NA,0,2,1,3,0,1,1,3,10,1,3,2,0,1,2,NA
3487,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,0,NA,NA,0,2,1,3,0,1,1,2,6,1,3,2,0,1,2,NA
3488,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,0,1,1,2,1,3,2,NA,1,NA,NA
3489,4,OTH,1,2,2,Copaifera,-1,NA,2,2,1,0,NA,1,0,2,1,NA,0,0,1,2,6,1,3,2,0,1,NA,NA
3490,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,1,1,1,2,1,3,2,0,0,2,NA
3491,7,OTH,1,2,2,Copaifera,0,NA,3,3,1,1,NA,1,0,2,1,3,0,1,2,3,10,1,3,2,NA,1,NA,NA
4142,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,1,1,0,2,1,2,0,1,3,4,14,1,3,2,NA,NA,NA,NA
4143,4,D2,1,2,2,Crudia,-1,NA,2,2,1,1,1,1,0,2,1,2,0,1,3,4,14,1,3,2,0,1,3,0
4144,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,3,6,22,1,3,2,0,1,3,NA
4145,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,2,4,14,1,3,2,0,1,NA,NA
4146,2,OTH,1,2,2,Crudia,-1,NA,2,2,1,1,1,1,0,2,1,NA,0,1,NA,2,6,1,3,2,0,1,NA,NA
4147,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,NA,3,0,2,1,3,0,1,1,3,10,1,3,2,0,1,NA,NA
4148,4,D2,1,2,2,Crudia,-1,NA,2,2,1,1,1,1,0,2,1,2,0,0,2,2,6,1,3,2,NA,NA,NA,NA
4149,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,2,4,14,1,3,2,0,1,3,NA
4150,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,NA,NA,0,2,1,NA,0,0,4,5,18,1,2,2,0,1,NA,NA
4151,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,NA,1,0,2,1,3,0,1,1,2,6,1,3,2,0,1,3,NA
4152,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,1,1,0,2,1,3,0,1,2,3,10,1,3,2,0,1,3,NA
4153,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,2,6,22,1,3,2,0,1,3,NA
4154,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,NA,1,0,2,2,2,0,0,3,5,18,1,3,2,0,1,1,NA
4155,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,2,2,0,0,2,5,18,1,3,2,NA,NA,NA,NA
4156,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,1,1,0,2,1,3,0,1,2,5,18,1,3,2,0,1,NA,NA
4157,4,B,1,2,2,Crudia,-1,NA,2,2,1,0,1,1,0,2,1,3,0,0,1,3,10,1,3,2,0,1,3,NA
4158,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,1,1,0,2,1,3,0,0,4,6,22,1,3,2,0,1,NA,NA
4159,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,2,2,6,1,3,2,0,1,3,NA
4160,7,OTH,1,2,2,Crudia,0,NA,7,7,2,0,1,1,0,2,1,3,0,0,1,5,18,1,3,2,0,1,3,NA
4161,4,D2,1,2,2,Crudia,-1,NA,2,2,1,1,1,1,0,2,1,NA,0,0,1,3,10,1,3,2,NA,NA,NA,NA
4162,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,0,3,6,22,1,3,2,0,1,3,NA
4163,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,1,1,0,2,1,3,0,1,3,5,18,1,3,2,0,1,NA,NA
4164,4,B,1,2,2,Crudia,-1,NA,2,2,1,1,1,1,0,2,1,3,0,1,2,2,6,1,3,2,0,1,NA,NA
4165,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,NA,1,0,2,3,NA,0,1,2,3,10,1,3,2,NA,NA,NA,NA
4166,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,1,1,0,2,1,NA,0,0,2,2,6,1,3,2,NA,NA,NA,NA
4167,4,D2,1,2,2,Crudia,-1,NA,2,2,1,1,NA,1,0,2,1,NA,0,0,3,5,18,1,3,2,0,1,3,NA
4168,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,0,3,6,22,1,3,2,NA,NA,NA,NA
4169,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,0,2,5,18,1,3,2,0,1,3,NA
4170,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,2,3,10,1,3,2,0,1,3,NA
4171,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,1,1,0,2,1,3,0,1,3,4,14,1,3,2,NA,NA,NA,NA
4172,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,1,1,0,2,1,2,0,0,3,5,18,1,3,2,NA,NA,NA,NA
4173,7,OTH,1,2,2,Crudia,0,NA,2,2,1,1,NA,1,0,2,1,3,0,1,4,6,22,1,2,2,NA,NA,NA,NA
4174,7,OTH,1,2,2,Crudia,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,2,4,14,1,3,2,0,1,3,NA
4175,1,EX,1,2,2,Crudia,-1,NA,2,2,1,1,1,1,0,2,1,3,0,0,2,4,14,1,3,2,0,1,NA,NA
4176,3,OTH,1,2,2,Cryptosepalum,-1,NA,2,2,1,1,NA,1,0,2,1,2,0,0,1,1,2,1,3,2,NA,1,NA,NA
4177,7,OTH,1,2,2,Cryptosepalum,0,NA,2,2,1,0,NA,NA,0,2,2,3,0,1,1,2,6,1,3,2,0,1,2,NA
4178,7,OTH,1,2,2,Cryptosepalum,0,NA,2,2,1,0,3,2,0,2,4,1,0,1,1,2,6,1,3,2,0,1,2,NA
4179,7,OTH,1,2,2,Cryptosepalum,0,NA,2,2,1,1,NA,1,0,2,1,3,0,1,1,1,2,1,3,2,NA,1,NA,NA
4180,7,OTH,1,2,2,Cryptosepalum,0,NA,2,2,1,0,NA,1,0,2,1,NA,0,0,NA,2,6,1,3,2,NA,1,NA,NA
4181,7,OTH,1,2,2,Cryptosepalum,0,NA,2,2,1,0,NA,1,0,2,2,NA,0,1,1,1,2,1,3,2,NA,1,NA,NA
4182,4,OTH,1,2,2,Cryptosepalum,-1,NA,2,2,1,0,NA,1,0,2,1,NA,0,1,NA,2,6,1,3,2,0,1,NA,NA
4197,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,3,0,1,1,1,2,1,3,2,0,0,NA,0
4198,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,0,1,1,0,2,1,3,0,1,1,3,10,1,3,2,0,1,2,NA
4199,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,0,2,4,14,1,3,2,0,0,NA,NA
4200,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,2,3,0,0,1,2,6,1,3,2,0,0,NA,0
4201,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,3,0,1,1,2,6,1,3,2,0,0,NA,0
4202,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,0,NA,NA,0,2,1,NA,0,1,1,2,6,1,2,2,0,0,NA,0
4203,1,EX,1,2,2,Cynometra,-1,NA,2,2,1,1,NA,1,0,2,1,3,0,1,2,2,6,1,3,2,NA,0,NA,NA
4204,3,OTH,1,2,2,Cynometra,-1,NA,2,2,1,1,1,1,0,2,1,3,0,1,1,1,2,1,3,2,NA,0,NA,NA
4205,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,NA,0,0,4,6,22,1,3,2,NA,0,NA,0
4206,4,OTH,1,2,2,Cynometra,-1,NA,2,2,1,1,1,1,0,2,1,NA,0,1,1,2,6,1,3,2,NA,0,NA,NA
4207,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,2,0,0,1,2,6,1,3,2,0,0,NA,0
4208,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,0,NA,NA,1,2,1,3,0,1,2,4,14,1,3,2,0,0,NA,0
4209,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,3,0,0,1,2,6,1,3,2,0,0,NA,0
4210,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,3,0,1,1,1,2,1,3,2,NA,0,NA,0
4211,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,0,NA,1,0,2,1,3,0,1,2,2,6,1,3,2,0,0,NA,0
4212,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,0,NA,NA,0,2,1,NA,0,1,1,3,10,1,3,2,NA,0,NA,NA
4213,3,OTH,1,2,2,Cynometra,-1,NA,3,3,1,1,NA,1,0,2,1,NA,0,1,1,1,2,1,3,2,0,0,NA,NA
4214,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,0,NA,NA,0,2,1,NA,0,1,2,3,10,1,3,2,0,0,NA,NA
4215,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,2,0,0,1,1,2,1,3,2,0,0,NA,0
4216,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,0,NA,1,0,2,1,3,0,1,1,2,6,1,3,2,NA,0,NA,NA
4217,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,1,NA,1,0,2,1,NA,0,1,1,1,2,1,3,2,0,0,NA,NA
4218,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,0,1,1,0,2,1,3,0,0,1,4,14,1,3,2,0,0,NA,0
4219,4,BD2,1,2,2,Cynometra,-1,NA,2,2,1,1,1,1,0,2,1,3,0,0,2,4,14,1,3,2,NA,0,NA,NA
4220,2,OTH,1,2,2,Cynometra,-1,NA,2,2,1,1,NA,1,0,2,1,3,0,0,2,2,6,1,3,2,NA,0,NA,NA
4221,2,B,1,2,2,Cynometra,-1,NA,2,2,1,1,1,2,0,2,1,3,0,1,1,1,2,1,3,2,NA,0,NA,NA
4222,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,0,NA,NA,0,2,1,3,0,1,1,2,6,1,3,2,0,0,NA,NA
4223,2,B,1,2,2,Cynometra,-1,NA,2,2,1,1,NA,2,0,2,1,3,0,0,1,2,6,1,3,2,NA,0,NA,NA
4224,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,NA,1,0,2,1,NA,0,0,2,3,10,1,3,2,0,0,NA,NA
4225,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,3,0,2,1,2,0,1,1,3,10,1,3,2,0,1,NA,NA
4226,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,0,3,4,14,1,3,2,0,0,NA,NA
4227,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,0,2,3,10,1,3,2,0,0,NA,NA
4228,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,0,NA,NA,0,2,1,NA,0,1,1,2,6,1,3,2,0,0,NA,NA
4229,4,OTH,1,2,2,Cynometra,-1,NA,2,2,1,1,1,1,0,2,1,NA,0,0,2,2,6,1,3,2,0,0,NA,NA
4230,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,3,0,0,2,4,14,1,3,2,0,0,NA,NA
4231,7,OTH,1,2,2,Cynometra,0,NA,7,7,2,0,1,3,0,2,1,2,0,1,1,3,10,1,3,2,0,0,NA,0
4232,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,3,0,1,2,4,14,1,3,2,0,0,3,0
4233,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,1,NA,1,0,2,1,NA,0,0,NA,2,6,1,3,2,0,0,NA,NA
4234,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,1,NA,NA,0,2,1,NA,0,1,2,3,10,1,3,2,0,0,NA,NA
4235,4,B,1,2,2,Cynometra,-1,NA,2,2,1,1,1,1,0,2,1,3,0,0,1,3,10,1,3,2,NA,0,NA,NA
4236,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,NA,1,0,2,1,3,0,1,1,1,2,1,3,2,0,0,NA,0
4237,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,1,1,1,0,2,1,3,0,1,1,1,2,1,3,2,0,0,NA,0
4238,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,0,1,1,0,2,1,3,0,0,1,3,10,1,3,2,0,0,3,0
4239,7,OTH,1,2,2,Cynometra,0,NA,3,3,1,0,NA,NA,0,2,1,NA,0,1,1,2,6,1,3,2,0,0,NA,NA
4240,7,OTH,1,2,2,Cynometra,0,NA,2,2,1,0,1,1,0,2,1,2,0,1,1,2,6,1,3,2,0,0,NA,0
